snippet_path,python_version,status,iterations,elapsed_seconds,used_knowledge_graph,requirements,final_error_type
/gists/1165344/snippet.py,3.8,failed,5,84.93,True,"{""django"": ""3.2.13""}",unknown
/gists/1177373/snippet.py,3.8,failed,5,36.98,True,"{""redis"": ""7.0.1"", ""scrapy"": ""2.6.1""}",no_matching_distribution
/gists/1183767/snippet.py,3.8,success,1,13.85,True,"{""django"": ""3.1""}",
/gists/1183842/snippet.py,3.8,failed,5,79.29,False,"{""requests"": ""2.28.1"", ""urllib3"": ""1.26.11""}",unknown
/gists/1184264/snippet.py,3.8,failed,5,60.18,True,"{""gevent"": ""1.5.0"", ""pymongo"": ""4.1.2""}",no_matching_distribution
/gists/1186126/snippet.py,3.8,failed,5,77.57,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",unknown
/gists/1189327/snippet.py,3.8,failed,5,75.96,False,"{""requests"": ""2.28.1""}",unknown
/gists/1191457/snippet.py,3.8,failed,5,112.51,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",unknown
/gists/1192059/snippet.py,3.8,failed,5,77.46,False,"{""requests"": ""2.28.1""}",unknown
/gists/1196291/snippet.py,3.8,failed,5,120.77,False,"{""matplotlib"": ""3.5.1"", ""numpy"": ""1.23.5"", ""tweepy"": ""4.1.0""}",module_not_found
/gists/1200485/snippet.py,3.8,failed,5,47.32,True,"{""flask"": ""2.2.2"", ""ndb"": ""0.9.1"", ""werkzeug"": ""2.0.3""}",no_matching_distribution
/gists/1202066/snippet.py,3.8,failed,5,64.76,False,"{""redis"": ""4.0.0"", ""flask"": ""2.2.2"", ""web"": ""0.1.0""}",no_matching_distribution
/gists/1202516/snippet.py,3.8,failed,5,55.07,True,"{""foundationdb"": ""5.3.0""}",no_matching_distribution
/gists/1203640/snippet.py,3.8,success,1,13.82,True,"{""django"": ""3.1""}",
/gists/1207636/snippet.py,3.8,success,1,13.79,True,"{""django"": ""3.1""}",
/gists/1210791/snippet.py,3.8,failed,5,95.61,True,"{""PyQt5"": ""5.15.8""}",module_not_found
/gists/1217855/snippet.py,3.8,failed,5,61.77,False,"{""requests"": ""2.28.1""}",no_matching_distribution
/gists/1218932/snippet.py,3.8,failed,5,77.65,False,"{""requests"": ""2.28.1""}",unknown
/gists/1219671/snippet.py,3.8,failed,5,38.93,True,"{""win32clipboard"": ""latest""}",no_matching_distribution
/gists/1219955/snippet.py,3.8,failed,5,60.81,True,"{""google"": ""^2.2.0"", ""simplejson"": ""3.17.5""}",no_matching_distribution
/gists/1228626/snippet.py,3.8,success,1,13.81,True,"{""django"": ""3.1""}",
/gists/1229681/snippet.py,3.8,failed,5,42.77,True,"{""django"": ""3.1"", ""io"": ""^1.0""}",no_matching_distribution
/gists/1229685/snippet.py,3.8,success,1,13.99,True,"{""django"": ""3.1""}",
/gists/1229770/snippet.py,3.8,failed,5,56.71,True,"{""flask"": ""2.2.2"", ""httplib2"": ""0.18.1"", ""werkzeug"": ""2.2.2"", ""urllib.parse"": ""^1.1.1""}",no_matching_distribution
/gists/122f258ba6eaa23dd9c5/snippet.py,3.8,failed,5,63.55,False,"{""bpy"": ""3.0.0"", ""io_scene_fbx"": ""1.0.0"", ""mathutils"": ""3.0.0""}",no_matching_distribution
/gists/1231964e784ab9acb65d/snippet.py,3.8,failed,5,81.12,False,"{""plac"": ""1.0.0"", ""spacy"": ""3.2.3"", ""ujson"": ""2.0.0""}",missing_system_dep
/gists/1233846/snippet.py,3.8,failed,5,65.51,False,"{""typing"": ""^3.8.2"", ""setuptools"": ""^64.6.0"", ""wheel"": ""^0.37.0""}",unknown
/gists/1234843/snippet.py,3.8,failed,5,64.7,True,"{""django"": ""3.1"", ""redis-py"": ""4.3.0""}",no_matching_distribution
/gists/1239373/snippet.py,3.8,failed,5,66.53,False,"{""requests"": ""2.28.2"", ""beautifulsoup4"": ""4.11.1""}",no_matching_distribution
/gists/1239674/snippet.py,3.8,failed,5,44.6,True,"{""sublime"": ""4.3.1"", ""sublime_plugin"": ""4.3.1""}",no_matching_distribution
/gists/1242589/snippet.py,3.8,failed,5,41.32,True,"{""foundation"": ""0.1.0""}",no_matching_distribution
/gists/1246146/snippet.py,3.8,failed,5,66.26,True,"{""pymongo"": ""4.0.1""}",unknown
/gists/1246268/snippet.py,3.8,failed,5,65.32,False,"{""package_name"": ""requests"", ""version"": ""2.28.1""}",no_matching_distribution
/gists/1248728/snippet.py,3.8,failed,5,62.49,False,"{""django"": ""4.2.3"", ""social_auth"": ""3.1.0"", ""urllib3"": ""1.26.10""}",no_matching_distribution
/gists/1251716/snippet.py,3.8,failed,5,65.04,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1253332/snippet.py,3.8,failed,5,73.92,False,{},unknown
/gists/1254809/snippet.py,3.8,failed,5,95.97,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5""}",unknown
/gists/125559/snippet.py,3.8,failed,5,81.15,False,"{""requests"": ""2.28.2"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",unknown
/gists/1260ba896d448bad0eebdf26b80c00cc/snippet.py,3.8,success,3,76.39,True,"{""gym"": ""0.17.3"", ""numpy"": ""1.24.4"", ""tensorflow"": ""2.10.0""}",no_matching_distribution
/gists/1262332/snippet.py,3.8,failed,5,70.58,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/1264102/snippet.py,3.8,failed,5,87.49,True,"{""django"": ""3.1.1"", ""six"": ""1.16.0""}",unknown
/gists/1265346/snippet.py,3.8,success,1,13.99,True,"{""django"": ""3.1"", ""simplejson"": ""3.17.5""}",
/gists/1267632/snippet.py,3.8,failed,5,77.31,False,"{""requests"": ""2.28.1""}",unknown
/gists/1268033/snippet.py,3.8,failed,5,68.9,False,"{""django"": ""4.2.2"", ""six"": ""~1.15"", ""io"": ""^0.1""}",no_matching_distribution
/gists/1269098/snippet.py,3.8,failed,5,79.48,False,"{""requests"": ""2.28.1""}",unknown
/gists/1269949/snippet.py,3.8,success,1,13.77,True,"{""django"": ""3.1""}",
/gists/127368f7dc810dd37fe18aee87dd2ee2/snippet.py,3.8,failed,5,64.24,True,"{""psycogreen"": ""1.0.1""}",unknown
/gists/1275204/snippet.py,3.8,failed,5,48.74,True,"{""django"": ""3.1"", ""library"": ""1.0.0""}",no_matching_distribution
/gists/1277655/snippet.py,3.8,failed,5,86.56,False,"{""requests"": ""2.28.1"", ""beautifulsoup4"": ""4.12.0""}",unknown
/gists/1283684/snippet.py,3.8,failed,5,78.22,False,"{""requests"": ""2.28.1""}",unknown
/gists/1284577/snippet.py,3.8,success,1,15.43,False,"{""PyYAML"": ""5.4.1""}",
/gists/1285742/snippet.py,3.8,failed,5,91.63,True,"{""Pillow"": ""9.3.0""}",module_not_found
/gists/1288025/snippet.py,3.8,failed,5,45.36,False,"{""django"": ""4.2.3"", ""fallen"": ""0.9.0"", ""haystack"": ""2.1.0""}",no_matching_distribution
/gists/1288160dad16cc473a53/snippet.py,3.8,success,1,14.75,False,{},
/gists/1289286/snippet.py,3.8,failed,5,70.17,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/1290744/snippet.py,3.8,failed,5,75.1,False,"{""requests"": ""2.28.1""}",unknown
/gists/12da69b95d010c8a810fd384cca8d02a/snippet.py,3.8,success,1,64.87,False,{},
/gists/1303651/snippet.py,3.8,failed,5,84.51,True,"{""django"": ""3.1.1""}",unknown
/gists/130583/snippet.py,3.8,success,1,13.76,True,"{""django"": ""3.1""}",
/gists/1306719/snippet.py,3.8,success,2,28.69,False,{},no_matching_distribution
/gists/1307521/snippet.py,3.8,failed,5,66.96,False,"{""_webassets"": ""1.0.0"", ""app"": ""1.0.0"", ""webassets"": ""0.20""}",unknown
/gists/1308865/snippet.py,3.8,success,1,13.78,True,"{""django"": ""3.1""}",
/gists/1309895/snippet.py,3.8,failed,5,49.08,True,"{""appindicator"": ""0.14.0"", ""gobject"": ""0.5.10"", ""gtk"": ""3.24.20""}",no_matching_distribution
/gists/130cd92dc47c56c47030/snippet.py,3.8,failed,5,48.8,True,"{""PIL"": ""9.0.1"", ""matplotlib"": ""3.5.1"", ""numpy"": ""1.23.5"", ""pydub"": ""0.25.3""}",no_matching_distribution
/gists/1310549/snippet.py,3.8,failed,5,105.96,True,"{""django"": ""4.1.1""}",module_not_found
/gists/1315148/snippet.py,3.8,failed,5,76.88,False,"{""requests"": ""2.28.1""}",unknown
/gists/1320970/snippet.py,3.8,failed,5,83.55,False,"{""requests"": ""2.28.1""}",unknown
/gists/1321295/snippet.py,3.8,failed,5,52.89,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1321575/snippet.py,3.8,failed,5,61.5,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/1321585/snippet.py,3.8,failed,5,82.38,False,"{""requests"": ""2.28.1""}",unknown
/gists/1323194/snippet.py,3.8,failed,5,43.61,True,"{""sublime_plugin"": ""latest""}",no_matching_distribution
/gists/1326477/snippet.py,3.8,failed,5,51.15,True,"{""celery"": ""5.4.0"", ""Flask"": ""2.3.3"", ""Flask-WTF"": ""2.0.1"", ""myapp"": ""0.1.0""}",no_matching_distribution
/gists/1327072/snippet.py,3.8,failed,5,90.46,False,"{""numpy"": ""1.23.5"", ""scipy"": ""1.10.1"", ""setuptools"": ""66.1.1""}",missing_system_dep
/gists/1329319/snippet.py,3.8,failed,5,74.03,False,{},unknown
/gists/1337131/snippet.py,3.8,failed,5,53.08,True,"{""PyQt5"": ""5.15.2"", ""sip"": ""4.19.8""}",no_matching_distribution
/gists/1338222/snippet.py,3.8,failed,5,79.57,False,"{""requests"": ""2.28.1""}",unknown
/gists/1342497/snippet.py,3.8,failed,5,77.31,False,"{""requests"": ""2.28.1""}",unknown
/gists/1342942/snippet.py,3.8,success,2,27.84,True,"{""numpy"": ""1.23.4"", ""matplotlib"": ""3.5.1""}",no_matching_distribution
/gists/1343455/snippet.py,3.8,failed,5,76.78,True,"{""twisted"": ""24.3.0"", ""txpostgres"": ""0.8.1"", ""websocket-client"": ""1.4.0""}",no_matching_distribution
/gists/134acb5f7423312effcc98ec56679136/snippet.py,3.8,failed,5,54.74,False,"{""pyobjc"": ""6.0.1""}",no_matching_distribution
/gists/1350641/snippet.py,3.8,failed,5,85.06,True,"{""django"": ""3.2.21""}",unknown
/gists/1351047/snippet.py,3.8,failed,5,54.84,False,"{""numpy"": ""1.23.5"", ""sklearn"": ""1.0.1""}",no_matching_distribution
/gists/1352028/snippet.py,3.8,failed,5,57.43,False,"{""requests"": ""2.28.1""}",no_matching_distribution
/gists/1355170/snippet.py,3.8,failed,5,61.27,True,"{""flask"": ""2.2.2"", ""jinja2"": ""3.1.1"", ""my_helpers"": ""1.0.0""}",no_matching_distribution
/gists/1357185/snippet.py,3.8,failed,5,57.92,True,"{""bpy"": ""3.1.0""}",module_not_found
/gists/1358794/snippet.py,3.8,failed,5,84.15,False,"{""requests"": ""2.28.1""}",unknown
/gists/1361643/snippet.py,3.8,failed,5,69.35,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/13623f68e36fdad4cb67/snippet.py,3.8,failed,5,84.71,False,"{""cryptography"": ""3.4.8"", ""keyring"": ""22.0"", ""requests"": ""2.28.1""}",module_not_found
/gists/1362a8908be01e23041d/snippet.py,3.8,failed,5,42.69,False,"{""pyobjc"": ""7.2.0""}",missing_system_dep
/gists/1363730/snippet.py,3.8,failed,5,55.69,False,"{""django"": ""4.2.0"", ""six"": ""^1.16.0""}",no_matching_distribution
/gists/1367378/snippet.py,3.8,success,1,14.78,False,{},
/gists/1369619/snippet.py,3.8,success,1,13.77,True,"{""django"": ""3.1""}",
/gists/1372780/snippet.py,3.8,failed,5,74.39,True,"{""pymongo"": ""4.4.0"", ""simplejson"": ""3.17.5""}",module_not_found
/gists/137653/snippet.py,3.8,failed,5,68.01,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5""}",no_matching_distribution
/gists/137667/snippet.py,3.8,failed,5,56.95,True,"{""Pillow"": ""8.4.0"", ""pygtk"": ""3.24.18"", ""pywebkitgtk"": "">=4.0.4""}",no_matching_distribution
/gists/1379479/snippet.py,3.8,failed,5,48.16,True,"{""commands"": ""latest"", ""sublime"": ""0.1.0"", ""sublime_plugin"": ""2.0""}",no_matching_distribution
/gists/1379652/snippet.py,3.8,failed,5,53.31,False,"{""ckeditor"": ""5.0.0"", ""django"": ""4.2.1""}",no_matching_distribution
/gists/1381489/snippet.py,3.8,failed,5,53.29,True,"{""PyQt4"": ""4.11.1"", ""sip"": ""4.20.8"", ""maya"": ""2023""}",no_matching_distribution
/gists/1382972/snippet.py,3.8,failed,5,47.89,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1387470/snippet.py,3.8,failed,5,79.23,False,"{""requests"": ""2.28.1""}",unknown
/gists/1388243/snippet.py,3.8,success,1,13.84,True,"{""django"": ""3.1""}",
/gists/1390853/snippet.py,3.8,failed,5,65.83,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/1395810/snippet.py,3.8,failed,5,67.11,True,"{""google-api-python-client"": ""2.35.0""}",no_matching_distribution
/gists/139f710ca91ed5fabaf9e6616d2c762b/snippet.py,3.8,failed,5,61.18,False,"{""gensim"": ""4.1.2"", ""numpy"": ""1.23.5"", ""sklearn"": ""1.0.2""}",no_matching_distribution
/gists/13f02f45a41ad90f454f/snippet.py,3.8,failed,5,83.97,False,"{""requests"": ""2.28.1""}",unknown
/gists/1401195/snippet.py,3.8,failed,5,27.1,False,"{""imposm"": ""2.1.1""}",unknown
/gists/1402045/snippet.py,3.8,success,1,13.77,True,"{""django"": ""3.1""}",
/gists/1402892/snippet.py,3.8,failed,5,57.69,False,"{""requests"": ""2.28.1""}",no_matching_distribution
/gists/1410088/snippet.py,3.8,failed,5,72.93,False,"{""opencv-python"": ""4.5.5.60"", ""pygame"": ""2.1.2""}",module_not_found
/gists/1410094/snippet.py,3.8,failed,5,69.03,False,"{""requests"": ""2.28.1"", ""beautifulsoup4"": ""4.11.1"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",no_matching_distribution
/gists/1411980/snippet.py,3.8,failed,5,78.41,False,"{""requests"": ""2.28.1""}",unknown
/gists/1417f55cb896a44e68a6/snippet.py,3.8,failed,5,56.8,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1423116/snippet.py,3.8,failed,5,46.8,True,"{""pickle"": ""latest"", ""cmemcached"": ""1.2.1""}",no_matching_distribution
/gists/1423373/snippet.py,3.8,failed,5,66.47,False,"{""typing"": ""3.7.4""}",no_matching_distribution
/gists/1424374/snippet.py,3.8,failed,5,77.56,False,"{""requests"": ""2.28.1""}",unknown
/gists/1433392/snippet.py,3.8,success,1,15.78,False,"{""requests"": ""2.28.1""}",
/gists/1433794/snippet.py,3.8,failed,5,79.07,False,"{""requests"": ""2.28.1""}",unknown
/gists/1435045/snippet.py,3.8,success,1,63.94,True,"{""twisted"": ""24.3.0""}",
/gists/1435555/snippet.py,3.8,failed,5,79.63,False,"{""requests"": ""2.28.1""}",unknown
/gists/1436671/snippet.py,3.8,failed,5,76.71,False,"{""requests"": ""2.28.2""}",unknown
/gists/143e65a425722dc2f3d0/snippet.py,3.8,failed,5,67.2,False,"{""requests"": ""2.28.1""}",unknown
/gists/1440567/snippet.py,3.8,success,1,13.8,True,"{""django"": ""3.1""}",
/gists/1440754/snippet.py,3.8,failed,5,64.55,False,"{""requests"": ""^2.28.2""}",unknown
/gists/1441019/snippet.py,3.8,success,2,24.8,False,{},no_matching_distribution
/gists/144747/snippet.py,3.8,success,1,13.82,True,"{""django"": ""3.1""}",
/gists/1451300/snippet.py,3.8,failed,5,141.63,False,"{""numpy"": ""1.23.5"", ""matplotlib"": ""3.6.2"", ""scikit-learn"": ""1.2.2""}",module_not_found
/gists/1453629/snippet.py,3.8,success,1,13.81,True,"{""django"": ""3.1""}",
/gists/1459283a9c934cbc41f3/snippet.py,3.8,failed,5,78.08,False,"{""requests"": ""2.28.1""}",unknown
/gists/1467584/snippet.py,3.8,failed,5,62.27,True,{},module_not_found
/gists/1473120/snippet.py,3.8,failed,5,84.96,True,"{""django"": ""3.2.19""}",unknown
/gists/1483322/snippet.py,3.8,failed,5,48.62,False,"{""mysqlclient"": ""2.3.1"", ""psycopg2"": ""2.9.6""}",no_matching_distribution
/gists/1486762/snippet.py,3.8,failed,5,73.74,False,{},unknown
/gists/1495011/snippet.py,3.8,failed,5,80.8,False,"{""requests"": ""2.28.1""}",unknown
/gists/1497850/snippet.py,3.8,failed,5,70.67,False,"{""requests"": ""2.28.1""}",unknown
/gists/14a8d6bf4783f4704c8a/snippet.py,3.8,failed,5,103.36,True,"{""buildbot"": ""0.7.1"", ""cactus"": ""3.3.3"", ""twisted"": ""24.3.0""}",module_not_found
/gists/14f34c2b8153d9b4f336df8535b3416a/snippet.py,3.8,failed,5,163.84,True,"{""tensorflow"": ""2.10.2""}",missing_system_dep
/gists/1507152/snippet.py,3.8,failed,5,43.17,False,"{""git"": ""2.38.1""}",no_matching_distribution
/gists/1509946/snippet.py,3.8,failed,5,77.07,True,{},module_not_found
/gists/1516095/snippet.py,3.8,success,1,20.63,True,"{""mice"": ""0.1.2""}",
/gists/1519543/snippet.py,3.8,failed,5,47.13,True,"{""sublime_plugin"": ""4.2.1""}",no_matching_distribution
/gists/1521059/snippet.py,3.8,failed,5,50.55,False,"{""typing"": ""3.8.0""}",no_matching_distribution
/gists/1522bcdb5b05365c0222/snippet.py,3.8,failed,5,58.06,True,"{""maya"": ""2023""}",no_matching_distribution
/gists/1526444/snippet.py,3.8,success,1,13.86,True,"{""django"": ""3.1""}",
/gists/152f15b2dadca9a74039aeab944714af/snippet.py,3.8,failed,5,81.87,True,"{""matplotlib"": ""3.5.1"", ""numpy"": ""1.23.4""}",module_not_found
/gists/1534135a419bb0b957b9/snippet.py,3.8,failed,5,79.72,False,"{""requests"": ""2.28.1""}",unknown
/gists/1545255/snippet.py,3.8,failed,5,26.23,True,"{""django"": ""3.2.1"", ""djangorestframework"": ""3.14.2""}",no_matching_distribution
/gists/1551619/snippet.py,3.8,failed,5,55.96,False,"{""requests"": ""^2.28.2""}",unknown
/gists/1554441/snippet.py,3.8,failed,5,94.9,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",unknown
/gists/1556251/snippet.py,3.8,failed,5,66.83,True,"{""pymongo"": ""4.5.0""}",unknown
/gists/1558831/snippet.py,3.8,failed,5,43.57,True,"{""vanilla"": ""0.1.1"", ""NudgeCore"": ""0.1.0""}",no_matching_distribution
/gists/1561144/snippet.py,3.8,failed,5,74.91,False,"{""requests"": ""2.28.1""}",unknown
/gists/1567224/snippet.py,3.8,failed,5,50.45,False,"{""icone"": ""0.3.0"", ""scrapy"": ""2.5.1""}",no_matching_distribution
/gists/1572547/snippet.py,3.8,failed,5,47.13,True,"{""google"": ""1.9.3"", ""ndb"": ""0.9.35"", ""simplejson"": ""3.17.5""}",no_matching_distribution
/gists/1574231/snippet.py,3.8,failed,5,50.22,True,"{""carrot"": ""0.10.7"", ""scrapy"": ""2.7.0"", ""twisted"": ""21.10.0""}",no_matching_distribution
/gists/1589531/snippet.py,3.8,success,1,14.75,False,{},
/gists/1590178/snippet.py,3.8,failed,5,74.7,True,"{""wtforms"": ""3.0.1""}",unknown
/gists/15b3c2a2e9bc7a3c345138a32e029969/snippet.py,3.8,failed,5,127.42,True,"{""gensim"": ""4.0.1"", ""keras"": ""2.11.0"", ""numpy"": ""1.23.4"", ""tensorflow"": ""2.11.0""}",module_not_found
/gists/15f0772db25343be0bb7072f15992a4e/snippet.py,3.8,success,1,11.91,True,"{""lief"": ""0.13.2""}",
/gists/1600408/snippet.py,3.8,success,1,21.29,True,"{""pyquery"": ""2.0.1"", ""zope"": ""4.0b1""}",
/gists/1608287/snippet.py,3.8,failed,5,113.68,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",unknown
/gists/160c990c61c5f527445c/snippet.py,3.8,failed,5,52.24,False,"{""bs4"": ""4.11.1"", ""pocket"": ""3.0.0""}",no_matching_distribution
/gists/1610922/snippet.py,3.8,failed,5,57.37,False,"{""requests"": ""2.28.1""}",no_matching_distribution
/gists/1628838/snippet.py,3.8,success,1,13.79,True,"{""django"": ""3.1""}",
/gists/1638546/snippet.py,3.8,failed,5,75.6,False,"{""requests"": ""2.28.1""}",unknown
/gists/1638695/snippet.py,3.8,failed,5,57.41,False,"{""staticfiles"": ""latest"", ""storages"": ""1.0.0"", ""urlparse"": ""fromstdlib""}",no_matching_distribution
/gists/1639941/snippet.py,3.8,failed,5,57.86,False,"{""requests"": ""2.28.1""}",no_matching_distribution
/gists/163f5fdf47ab45d7addd/snippet.py,3.8,failed,5,84.86,False,"{""requests"": ""2.28.1""}",unknown
/gists/1646117/snippet.py,3.8,failed,5,74.32,False,{},unknown
/gists/1650115/snippet.py,3.8,failed,5,53.14,True,"{""gobject"": ""0.5.10"", ""gi"": ""0.5.0"", ""gtk"": ""3.24.20""}",no_matching_distribution
/gists/1650418/snippet.py,3.8,failed,5,56.23,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1653394/snippet.py,3.8,failed,5,60.77,True,"{""pyramid"": ""1.10.9"", ""webservice"": ""0.3""}",no_matching_distribution
/gists/166499794efcdfde4d00/snippet.py,3.8,failed,5,89.23,False,"{""requests"": ""2.28.1"", ""beautifulsoup4"": ""4.11.1""}",unknown
/gists/1676440/snippet.py,3.8,failed,5,73.84,True,"{""pymongo"": ""4.1.0"", ""tornado"": ""6.2.0""}",module_not_found
/gists/1679110/snippet.py,3.8,failed,5,72.35,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",no_matching_distribution
/gists/1685139/snippet.py,3.8,failed,5,75.78,False,"{""requests"": ""2.28.1""}",unknown
/gists/1685580/snippet.py,3.8,failed,5,52.48,True,"{""flask"": ""2.2.2"", ""flaskext"": ""0.12.0"", ""pyodbc"": ""4.0.30"", ""sqlalchemy"": ""1.4.42""}",no_matching_distribution
/gists/1688557/snippet.py,3.8,success,1,13.8,True,"{""django"": ""3.1""}",
/gists/168c9d74b988391e702aac5f4aa69e41/snippet.py,3.8,failed,5,96.34,False,"{""cryptography"": ""3.4.6""}",module_not_found
/gists/1693769/snippet.py,3.8,failed,5,75.47,False,"{""requests"": ""2.28.1""}",unknown
/gists/1694496/snippet.py,3.8,failed,5,63.55,False,"{""django"": ""4.2.3"", ""yourapp"": ""1.0.0"", ""settings"": ""1.0.0""}",no_matching_distribution
/gists/16c0eb09d232461a773c22803a3df35e/snippet.py,3.8,failed,5,47.91,False,"{""dbus"": ""1.14.2"", ""gi"": ""1.2.0""}",no_matching_distribution
/gists/16ce4914683da30f87d0/snippet.py,3.8,failed,5,78.09,False,"{""requests"": ""2.28.1""}",unknown
/gists/16e35ed936bab863a29b/snippet.py,3.8,failed,5,56.24,True,"{""maybe"": ""0.1.1"", ""validation"": ""0.8.3""}",unknown
/gists/1701305/snippet.py,3.8,failed,5,66.13,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/1701845/snippet.py,3.8,failed,5,60.45,False,"{""clips"": ""6.30.0"", ""django"": ""4.2.1"", ""haystack"": ""3.0.0"", ""tastypie"": ""0.16.4""}",no_matching_distribution
/gists/1702293/snippet.py,3.8,failed,5,50.4,False,"{""Tastypie"": ""0.15.1""}",no_matching_distribution
/gists/1705235/snippet.py,3.8,failed,5,157.77,False,"{""IPython"": ""8.0.1"", ""numpy"": ""1.23.5"", ""scikit-learn"": ""1.2.2""}",module_not_found
/gists/1707483/snippet.py,3.8,success,1,14.54,True,"{""boto"": ""0.3a"", ""django"": ""3.1""}",
/gists/1710122/snippet.py,3.8,failed,5,58.64,False,"{""flask"": ""2.2.2"", ""werkzeug"": ""2.1.2"", ""memcache"": ""latest"", ""pymemcache"": ""latest""}",version_conflict
/gists/1714d2952c09b96ba2d8777f1cbf9de1/snippet.py,3.8,failed,5,66.08,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1715202/snippet.py,3.8,failed,5,69.68,False,"{""requests"": ""2.28.1""}",unknown
/gists/1716699/snippet.py,3.8,failed,5,52.03,False,"{""Pillow"": ""9.4.0"", ""gi"": ""0.5.2""}",no_matching_distribution
/gists/1720032/snippet.py,3.8,failed,5,47.76,False,"{""example_package"": ""1.0.0""}",no_matching_distribution
/gists/1722150/snippet.py,3.8,failed,5,50.98,True,"{""PyQt4"": ""4.11.1"", ""sip"": ""4.20.8""}",no_matching_distribution
/gists/1722465/snippet.py,3.8,success,1,13.84,True,"{""django"": ""3.1"", ""polib"": ""1.2.0""}",
/gists/1722663/snippet.py,3.8,failed,5,81.08,True,"{""Pillow"": ""9.0.0""}",module_not_found
/gists/1727204/snippet.py,3.8,failed,5,51.48,False,"{""haystack"": ""0.10.0"", ""Whoosh"": ""3.0.1""}",no_matching_distribution
/gists/1728255/snippet.py,3.8,failed,5,47.66,True,"{""gevent"": ""1.5.0"", ""geventwebsocket"": ""1.3.1"", ""pyramid"": ""1.11.1""}",no_matching_distribution
/gists/173778fd95b9e21afd1aa4ed16bb0694/snippet.py,3.8,failed,5,47.51,False,"{""google-cloud-securitycenter"": ""2.1.1""}",no_matching_distribution
/gists/174056/snippet.py,3.8,failed,5,69.8,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/1748a6676120a0aacea2/snippet.py,3.8,success,1,15.19,False,"{""dnspython"": ""2.0.0""}",
/gists/1752014/snippet.py,3.8,success,3,43.27,True,"{""matplotlib"": ""latest"", ""numpy"": ""1.23.5"", ""psutil"": ""5.8.0""}",no_matching_distribution
/gists/1757120/snippet.py,3.8,failed,5,89.2,False,"{""arcpy"": ""1.10.0""}",module_not_found
/gists/1757c55017ef2bfcc070909bdf0e6547/snippet.py,3.8,success,1,14.77,False,{},
/gists/1760854/snippet.py,3.8,failed,5,74.26,False,{},unknown
/gists/1761714/snippet.py,3.8,failed,5,75.0,False,"{""requests"": ""2.28.2"", ""pandas"": ""1.4.4"", ""numpy"": ""1.23.5""}",no_matching_distribution
/gists/1766791/snippet.py,3.8,failed,5,78.02,False,"{""requests"": ""2.28.1""}",unknown
/gists/1771937/snippet.py,3.8,success,1,23.22,False,"{""django"": ""4.1.1"", ""djangorestframework"": ""3.13.1""}",
/gists/1773870/snippet.py,3.8,failed,5,74.26,False,{},unknown
/gists/1776202/snippet.py,3.8,success,1,13.83,True,"{""django"": ""3.1""}",
/gists/177e37756c833768a21d446cc4921c6e/snippet.py,3.8,failed,5,177.5,True,"{""flask"": ""2.2.2"", ""numpy"": ""1.23.5"", ""six"": ""1.16.0"", ""tensorflow"": ""2.10.0""}",missing_system_dep
/gists/1780878/snippet.py,3.8,failed,5,120.85,False,"{""requests"": ""2.28.1"", ""numpy"": ""1.23.5"", ""pandas"": ""1.5.3""}",unknown
/gists/1788517/snippet.py,3.8,failed,5,70.62,False,"{""requests"": ""2.28.1""}",unknown
/gists/1791644/snippet.py,3.8,failed,5,43.96,False,"{""compressor"": ""latest""}",no_matching_distribution
/gists/1792428/snippet.py,3.8,failed,5,83.31,True,"{""requests"": ""2.28.1""}",module_not_found
/gists/1792732/snippet.py,3.8,success,1,15.71,False,{},
/gists/1795840/snippet.py,3.8,failed,5,77.59,False,"{""requests"": ""2.28.1""}",unknown
/gists/1805981/snippet.py,3.8,failed,5,74.29,False,{},unknown
/gists/1808234/snippet.py,3.8,failed,5,62.71,False,"{""pywin32"": ""301""}",no_matching_distribution
/gists/1810707/snippet.py,3.8,failed,5,57.1,False,"{""requests"": ""2.28.1""}",no_matching_distribution
